x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,label
-0.6829783648121486,-3.0413886389883023,0.7640312087093051,2.2535492539102298,1.2151678150067788,-5.599879982959982,2.6364786248572987,1.358782718481447,0.1883855076362898,-1.902607003588341,-4.179178937385638,-2.9441583385578864,0.50396582466895,-1.438654541847922,-5.467180239859486,-1.2945970723650493,0.9150468973053119,-3.344393662744017,-5.083016462489986,-5.409001189342794,0
-3.3629427203036752,-0.09272957496507939,0.35392404020614754,1.0623861186661705,0.37017299328859804,-8.16857409994422,1.6837306969700132,2.742118017061725,-3.737784477240635,-4.000227410904396,3.449649005587117,-0.43292528933556573,1.8364862334270595,1.07337066720192,-1.2557413099528048,0.8578717825251501,-1.7239973188454158,2.647762480842722,-3.6102886809909767,-2.2849134351844986,0
-4.733632296337308,-0.5578124778242766,-1.1842627777655514,0.5113580964573723,-0.1749423876794629,-5.198912363465124,2.249467848594648,4.89865557245387,-2.985691491656675,-0.2137651064297802,1.4921531222612745,-0.22821304184573665,-0.015741781663541232,-0.5540862528136212,0.5485494556793455,0.07634470966253049,-0.14549951834138602,4.350806001503012,-2.054308447447235,0.5302337944973629,0
-2.016467742419179,-1.4121971913160063,2.1422287091211025,0.09792684009850723,0.1636804600369294,7.7611095015364695,-1.80495220311757,-0.04810156833930468,2.130375178926795,2.080619644655954,4.40148087162524,-2.2011077152939182,1.4207148818024533,1.0195058675537803,0.8216146811901747,2.3271183699961773,0.2677488635972195,1.7551864463489857,6.19816626744767,4.549045564610187,1
9.192748792551663,4.224387783037061,0.05868410788831971,0.4538727696619496,0.22784448530116697,-10.854605701075648,-1.9542330547905609,3.5130247327868265,3.206849921465754,-2.6157782449254166,-3.7142480365135513,1.1850787239843994,-3.9203535357045247,-1.0098229606060127,-1.6458607886450551,-0.14886779874924527,-0.37436712210024675,-3.149085666183692,-5.508282593578835,-2.1942646639012136,0
-1.738136316730275,-0.6366316806240919,-0.24333156757165056,-0.10559868419836206,0.15646056064540667,-2.5484166289654264,0.6400217629763462,-2.73309169897999,-3.083624868846778,-5.626980882898048,-0.25187332256395256,2.828928244367858,3.7931679508935807,0.7512957420299216,1.6855754500982443,-1.3987923958311577,0.3890739946888806,-2.9215552717641042,-3.2257202356612686,-4.59497955681622,1
-5.703739607644443,-3.81922726827431,1.7785851850031922,0.7475683918022614,-0.8534450554707064,3.400638449902174,-0.7707274466321863,-1.1678861110145997,-0.9937168424444183,-0.7889052029589692,4.631016939039743,-3.7645618823949,-0.4291159808067764,1.2549067106835414,0.9175336596700641,-1.7620231059605218,-0.041871699802486805,2.2253199113120017,1.657355066922638,2.113203503045915,1
-1.4592616404136454,-1.2477040751979824,0.47762754830791465,0.13143869939277694,0.36434795238116713,0.25280586050670917,0.35492649631009543,0.12214396453957632,0.3141722440859299,0.14788446015757817,-0.9638408006191325,-0.07325997544616081,-1.4655288835999447,-0.7774913724304332,-0.2776267494691469,-1.09597297607497,-1.255197783015688,1.6662762235828377,-1.7971411263164245,1.0145956588017093,1
-2.111873251019533,-1.0300582859014813,0.5777667493640257,-0.13290152216477188,2.539167459042196,-2.300055991822206,-0.5438879508762866,-0.7982745144195791,-0.5530630483374221,-4.31569223661694,3.8740801006937517,-1.0596664765888322,-1.3535276119509574,0.9906316195852326,1.1197737043572564,0.12178676437466063,-0.42778836447758156,2.49463129550103,-2.2795245186453776,0.9274702034619623,1
-2.4100960942160055,-1.8116549329359777,-0.7448095321827432,-0.6521622700545475,-1.5744393997845114,6.140035288399452,-1.3102431812746753,-2.1520247726897375,-0.11108284122340861,1.533001536499962,5.022875983236356,-2.4776817754469174,1.403178802467845,-1.4136229188192584,-0.6573354464128185,1.678256460820153,-1.208586309068121,1.6721704539136584,4.826213515532166,3.1900403662269916,1
3.3122317465712157,3.131802799689682,1.0017058281127709,0.556601454569882,-0.015837049497519597,0.5408880299586376,2.198557435404757,-0.9596966678100758,1.453481600331683,1.2501111729147416,-4.221143936435386,0.9599409067763053,0.2731536948114487,-0.9437601383052865,0.0016515560939188711,0.36028708072289883,-0.8296453975619339,-2.6460298204390282,0.5998943945440436,-4.148564094155555,0
-4.8995030064609395,-2.789414481618836,0.4729698371454989,2.009051487361705,0.9474416265189032,-4.2383084545605545,0.0713543630505501,2.054820791583709,-2.205509298581508,-3.1499482575571283,0.6141392391048973,0.6186441496809014,1.2505285800193695,2.148219426885885,-0.8930489103671313,-2.665640633784016,0.2874463175595575,2.4924425514245527,-4.9216295789031745,-0.37852371164534415,0
-3.057936163903702,-3.6840211942413554,0.7730752817998683,0.13321898778208763,-1.2506205131277708,-5.631765115748152,1.6663609774334636,5.464952718580913,0.9003511031067946,-1.6264195764325757,-4.570447525386079,-2.470413002171762,0.03567917963210698,-0.2747852537960609,-2.0827121044340338,-3.511715886932749,-0.6058300612527812,-2.229579480530162,-4.860243926921065,-3.478629712229201,1
-0.3746803988226095,2.8735403415884235,0.6085509342260834,1.6910123163461972,-1.6787134936185535,-5.030364015731922,4.512797522058506,0.7252170664997777,-0.44615390299812896,-1.778770815701483,-4.5073206320576915,-1.5597864466133908,4.770971871018881,-0.8768380239865102,-3.480074579477092,-3.0422686218390735,0.04618228287833388,-4.136666335463811,-2.120636727546296,-12.540300158297121,1
1.0966064261113067,-0.935568340779817,-1.2081232280031,-2.1738113141670543,0.7854718003030808,-0.8910570443771056,-0.7171414887330438,-1.633420213141934,3.615980232346354,-3.0016291100991963,-2.802237498833018,-0.808905979994082,-4.369245870136635,-0.6983518574528159,-0.19441223046022238,-3.20917457527673,0.13037804035578793,0.2855281825177882,-5.046549964404834,-0.5867225303549513,1
-4.497296137384215,-1.9617682991484662,-1.2087243898807103,0.5261287313157541,1.2085494109451824,2.2076478126903534,0.7203466044483214,-2.497708123285537,-2.1540525458303548,-1.411155927045944,4.0791368324501,-1.6743817848789584,-1.126607781598972,-2.047692616168907,2.1846976135679625,-0.1257048274380025,0.2595942640931894,2.8850405820234357,0.7059239500794194,1.589731074840711,1
2.2266117772568856,-0.8681188800653628,-0.784487090588823,0.7594289430409206,-0.4967559447493412,-7.0063618387004984,0.0845206076351478,2.7045985465073077,0.9431142591822986,-0.8193786456564296,-5.283951987712243,0.6527855866706072,-1.8467675320926866,0.21531036131316234,-3.9678863402423126,-2.4409304381686843,0.6484903155285803,-1.2900318354664155,-6.742540421349766,-1.91224780248545,1
-1.511295139412554,-0.5003222754160486,-0.8169680786297616,-0.5054643870534992,-0.14824701164543402,-2.2375835163172475,1.3335154155090154,-0.9769144373331755,-0.3147116540442678,-2.5336966874457216,0.5188971973971686,-0.9463578947796198,-1.7273587744365648,0.02919646439474305,-0.1914024435208016,-0.4925222817774011,-0.45028326494089954,1.7972266037641098,-3.0065384667483106,-1.1327322311832049,1
-1.118510555860348,-0.41540006850323685,-0.6670207819252678,-0.19891772150975484,0.19955862268028243,-0.6447134118521748,-0.43853015435943377,1.5741964559753294,1.2083324810369676,-0.38368399608041737,0.005452514495034607,-0.65468334083374,-0.9311735025751127,0.15201776830204924,-0.18485310508424024,-1.3201882083218348,-0.14978425375365198,1.7515941995151967,-1.2482438008332353,0.6518746112323359,1
-1.5233759149653665,-1.2591420683668246,0.13549285778253398,-0.44483776574556355,-1.2073052736132848,-2.8125942435617777,0.9282003500119118,1.605293990348449,1.0084025827272076,-2.765818664354272,-1.4355215870087015,0.2214553000480084,-1.9468499932142573,2.0017221171522213,0.7595871154159353,-0.6523837135690029,-0.04486823222729161,1.543243370527335,-4.168509863133649,0.1519843421537165,1
1.3382090048003261,1.749837809171781,0.1132565929769759,0.5718336134585212,-0.17366243869710957,2.2624913466574164,2.2736983255356153,-0.2736396211741694,4.7531715517131445,0.4208592130299462,-2.070825259221918,-2.7771971224681384,-0.013590099737653794,-0.19037785261265489,-2.9360874475196015,1.133667826991573,-0.36302445390565163,0.23391137687668406,0.7090635042820206,-3.544656387573142,0
0.9123325602525548,-0.853062124680267,-0.12337171503897484,-1.2513053448048967,-1.1813644599947064,2.772355423015631,-0.9123054817811991,-2.3613682991564535,2.5099571779897376,-0.3024323646051049,-0.911305252248637,-1.4391418815108907,-1.2983066492103665,-1.6310619377757964,-1.0344524076833732,-1.3981610070608397,0.8227395736808784,-0.9078007200059147,-0.25682182342481646,-0.2694683141982571,0
